groupe,subject_id,part,id_2_back,trial_id,False-alarm,Mismatch,No-input,Non-target,Target,Score,rt
transc,5,2_back_post,4,8,0,0,0,0,1,1,408
transc,5,2_back_post,4,9,0,0,0,1,0,1,607
transc,5,2_back_post,4,10,1,0,0,0,0,-1,432
transc,5,2_back_post,4,11,0,1,0,0,0,-1,373
transc,5,2_back_post,4,12,0,0,0,1,0,1,758
transc,5,2_back_post,4,13,1,0,0,0,0,-1,634
transc,5,2_back_post,4,14,0,1,0,0,0,-1,500
transc,5,2_back_post,4,15,0,0,0,1,0,1,626
transc,5,2_back_post,4,16,0,0,0,1,0,1,539
transc,5,2_back_post,4,17,1,0,0,0,0,-1,432
transc,5,2_back_post,4,18,0,1,0,0,0,-1,538
transc,5,2_back_post,4,19,0,0,0,0,1,1,594
transc,5,2_back_post,4,20,1,0,0,0,0,-1,721
transc,5,2_back_post,4,21,0,0,0,1,0,1,595
transc,5,2_back_post,4,22,1,0,0,0,0,-1,830
transc,5,2_back_post,4,23,0,0,1,0,0,-1,
transc,5,2_back_post,4,24,0,1,0,0,0,-1,485
transc,5,2_back_post,4,25,0,0,0,1,0,1,696
transc,5,2_back_post,4,26,1,0,0,0,0,-1,578
transc,5,2_back_post,4,27,0,0,0,1,0,1,485
transc,5,2_back_post,4,28,1,0,0,0,0,-1,714
transc,5,2_back_post,4,29,0,0,0,1,0,1,698
transc,5,2_back_post,4,30,0,0,0,1,0,1,1101
transc,5,2_back_post,4,31,0,0,0,0,1,1,520
transc,5,2_back_post,4,32,0,0,0,1,0,1,700
transc,5,2_back_post,4,33,1,0,0,0,0,-1,322
transc,5,2_back_post,4,34,1,0,0,0,0,-1,1146
transc,5,2_back_post,4,35,0,0,0,1,0,1,778
transc,5,2_back_post,4,36,0,0,0,1,0,1,708
transc,5,2_back_post,4,37,0,0,0,0,1,1,399
transc,5,2_back_post,4,38,0,0,0,1,0,1,1387
transc,5,2_back_post,4,39,1,0,0,0,0,-1,475
transc,5,2_back_post,4,40,0,1,0,0,0,-1,535
transc,5,2_back_post,4,41,1,0,0,0,0,-1,449
transc,7,2_back_pre,1,0,0,0,0,1,0,1,372
transc,7,2_back_pre,1,1,0,0,0,1,0,1,387
transc,7,2_back_pre,1,2,0,0,0,1,0,1,471
transc,7,2_back_pre,1,3,0,0,0,1,0,1,457
transc,7,2_back_pre,1,4,0,0,0,0,1,1,583
transc,7,2_back_pre,1,5,0,0,0,1,0,1,343
transc,7,2_back_pre,1,6,0,0,0,1,0,1,501
transc,7,2_back_pre,1,7,0,0,0,0,1,1,539
transc,7,2_back_pre,1,8,0,1,0,0,0,-1,357
transc,7,2_back_pre,1,9,1,0,0,0,0,-1,462
transc,7,2_back_pre,1,10,0,0,0,1,0,1,337
transc,7,2_back_pre,1,11,0,0,0,1,0,1,317
transc,7,2_back_pre,1,12,0,0,0,1,0,1,455
transc,7,2_back_pre,1,13,0,0,0,1,0,1,429
transc,7,2_back_pre,1,14,0,0,0,1,0,1,467
transc,7,2_back_pre,1,15,0,0,0,0,1,1,507
transc,7,2_back_pre,1,16,0,1,0,0,0,-1,365
transc,7,2_back_pre,1,17,0,0,0,1,0,1,299
transc,7,2_back_pre,1,18,0,0,0,1,0,1,390
transc,7,2_back_pre,1,19,0,0,0,1,0,1,477
transc,7,2_back_pre,1,20,0,0,0,1,0,1,407
transc,7,2_back_pre,1,21,0,0,0,0,1,1,598
transc,7,2_back_pre,1,22,0,0,0,1,0,1,344
transc,7,2_back_pre,1,23,0,0,0,1,0,1,299
transc,7,2_back_pre,1,24,0,1,0,0,0,-1,551
transc,7,2_back_pre,1,25,0,0,0,1,0,1,373
transc,7,2_back_pre,1,26,0,0,0,1,0,1,491
transc,7,2_back_pre,1,27,0,0,0,1,0,1,452
transc,7,2_back_pre,1,28,1,0,0,0,0,-1,603
transc,7,2_back_pre,1,29,0,0,0,1,0,1,394
transc,7,2_back_pre,1,30,0,0,0,1,0,1,435
transc,7,2_back_pre,1,31,0,0,0,0,1,1,717
transc,7,2_back_pre,1,32,0,0,0,1,0,1,461
transc,7,2_back_pre,1,33,0,0,0,1,0,1,686
transc,7,2_back_pre,1,34,0,0,0,0,1,1,660
transc,7,2_back_pre,1,35,0,0,0,1,0,1,381
transc,7,2_back_pre,1,36,0,0,0,1,0,1,869
transc,7,2_back_pre,1,37,0,0,0,1,0,1,436
transc,7,2_back_pre,1,38,0,0,0,1,0,1,516
transc,7,2_back_pre,1,39,0,1,0,0,0,-1,523
transc,7,2_back_pre,1,40,0,0,0,1,0,1,507
transc,7,2_back_pre,1,41,0,0,0,1,0,1,546
transc,7,2_back_pre,2,0,0,0,0,1,0,1,909
transc,7,2_back_pre,2,1,0,0,0,1,0,1,537
transc,7,2_back_pre,2,2,0,0,0,1,0,1,432
transc,7,2_back_pre,2,3,0,0,0,1,0,1,429
transc,7,2_back_pre,2,4,0,0,0,0,1,1,529
transc,7,2_back_pre,2,5,0,0,0,1,0,1,345
transc,7,2_back_pre,2,6,0,0,0,1,0,1,395
transc,7,2_back_pre,2,7,0,0,0,1,0,1,498
transc,7,2_back_pre,2,8,0,0,0,1,0,1,362
transc,7,2_back_pre,2,9,0,0,0,0,1,1,283
transc,7,2_back_pre,2,10,0,0,0,1,0,1,321
transc,7,2_back_pre,2,11,0,0,0,1,0,1,296
transc,7,2_back_pre,2,12,0,1,0,0,0,-1,290
transc,7,2_back_pre,2,13,1,0,0,0,0,-1,331
transc,7,2_back_pre,2,14,0,0,0,1,0,1,297
transc,7,2_back_pre,2,15,0,0,0,1,0,1,412
transc,7,2_back_pre,2,16,1,0,0,0,0,-1,507
transc,7,2_back_pre,2,17,0,0,0,1,0,1,342
transc,7,2_back_pre,2,18,0,0,0,1,0,1,370
transc,7,2_back_pre,2,19,0,1,0,0,0,-1,512
transc,7,2_back_pre,2,20,0,0,0,1,0,1,663
transc,7,2_back_pre,2,21,0,0,0,1,0,1,558
transc,7,2_back_pre,2,22,0,0,0,0,1,1,637
transc,7,2_back_pre,2,23,0,0,0,1,0,1,346
transc,7,2_back_pre,2,24,0,0,0,1,0,1,530
transc,7,2_back_pre,2,25,0,0,0,1,0,1,378
transc,7,2_back_pre,2,26,0,0,0,1,0,1,745
transc,7,2_back_pre,2,27,0,0,0,0,1,1,641
transc,7,2_back_pre,2,28,0,0,0,1,0,1,311
transc,7,2_back_pre,2,29,0,0,0,1,0,1,311
transc,7,2_back_pre,2,30,0,1,0,0,0,-1,479
transc,7,2_back_pre,2,31,0,0,0,1,0,1,482
transc,7,2_back_pre,2,32,1,0,0,0,0,-1,381
transc,7,2_back_pre,2,33,0,1,0,0,0,-1,253
transc,7,2_back_pre,2,34,0,0,0,1,0,1,459
transc,7,2_back_pre,2,35,0,0,0,1,0,1,479
transc,7,2_back_pre,2,36,0,0,0,0,1,1,458
transc,7,2_back_pre,2,37,0,1,0,0,0,-1,291
transc,7,2_back_pre,2,38,0,0,0,1,0,1,359
transc,7,2_back_pre,2,39,0,0,0,1,0,1,277
transc,7,2_back_pre,2,40,1,0,0,0,0,-1,517
transc,7,2_back_pre,2,41,0,0,0,1,0,1,294
transc,7,2_back_post,3,0,0,0,0,1,0,1,986
transc,7,2_back_post,3,1,0,0,0,1,0,1,523
transc,7,2_back_post,3,2,0,0,0,1,0,1,409
transc,7,2_back_post,3,3,0,0,0,0,1,1,336
transc,7,2_back_post,3,4,0,0,0,1,0,1,366
transc,7,2_back_post,3,5,0,0,0,1,0,1,389
transc,7,2_back_post,3,6,0,0,0,1,0,1,657
transc,7,2_back_post,3,7,1,0,0,0,0,-1,563
transc,7,2_back_post,3,8,0,0,0,1,0,1,483
transc,7,2_back_post,3,9,0,0,0,1,0,1,380
transc,7,2_back_post,3,10,0,0,0,0,1,1,356
transc,7,2_back_post,3,11,0,0,0,1,0,1,316
transc,7,2_back_post,3,12,1,0,0,0,0,-1,364
transc,7,2_back_post,3,13,0,0,0,0,1,1,729
transc,7,2_back_post,3,14,0,0,0,1,0,1,364
transc,7,2_back_post,3,15,0,0,0,1,0,1,478
transc,7,2_back_post,3,16,0,1,0,0,0,-1,506
transc,7,2_back_post,3,17,0,0,0,1,0,1,460
transc,7,2_back_post,3,18,0,0,0,1,0,1,577
transc,7,2_back_post,3,19,0,0,0,1,0,1,504
transc,7,2_back_post,3,20,0,0,0,1,0,1,505
transc,7,2_back_post,3,21,0,0,0,0,1,1,456
transc,7,2_back_post,3,22,0,0,0,1,0,1,320
transc,7,2_back_post,3,23,0,0,0,1,0,1,413
transc,7,2_back_post,3,24,0,0,0,1,0,1,499
transc,7,2_back_post,3,25,0,0,0,0,1,1,559
transc,7,2_back_post,3,26,0,0,0,1,0,1,352
transc,7,2_back_post,3,27,0,0,0,1,0,1,538
transc,7,2_back_post,3,28,0,0,0,1,0,1,461
transc,7,2_back_post,3,29,0,0,0,1,0,1,482
transc,7,2_back_post,3,30,0,0,0,0,1,1,340
transc,7,2_back_post,3,31,0,0,0,1,0,1,346
transc,7,2_back_post,3,32,0,0,0,1,0,1,626
transc,7,2_back_post,3,33,0,1,0,0,0,-1,518
transc,7,2_back_post,3,34,0,0,0,1,0,1,529
transc,7,2_back_post,3,35,0,0,0,1,0,1,445
transc,7,2_back_post,3,36,0,0,0,0,1,1,410
transc,7,2_back_post,3,37,0,1,0,0,0,-1,379
transc,7,2_back_post,3,38,0,0,0,1,0,1,310
transc,7,2_back_post,3,39,0,0,0,1,0,1,634
transc,7,2_back_post,3,40,0,0,0,1,0,1,485
transc,7,2_back_post,3,41,0,0,0,1,0,1,407
transc,7,2_back_post,4,0,0,0,0,1,0,1,559
transc,7,2_back_post,4,1,0,0,0,1,0,1,482
transc,7,2_back_post,4,2,0,0,0,1,0,1,417
transc,7,2_back_post,4,3,0,0,0,0,1,1,320
transc,7,2_back_post,4,4,0,0,0,1,0,1,363
transc,7,2_back_post,4,5,0,0,0,1,0,1,734
transc,7,2_back_post,4,6,0,0,0,1,0,1,497
transc,7,2_back_post,4,7,0,0,0,1,0,1,416
transc,7,2_back_post,4,8,0,0,0,0,1,1,345
transc,7,2_back_post,4,9,0,0,0,1,0,1,332
transc,7,2_back_post,4,10,0,0,0,1,0,1,484
transc,7,2_back_post,4,11,0,0,0,0,1,1,523
transc,7,2_back_post,4,12,0,0,0,1,0,1,351
transc,7,2_back_post,4,13,0,0,0,1,0,1,457
transc,7,2_back_post,4,14,0,0,0,0,1,1,541
transc,7,2_back_post,4,15,0,0,0,1,0,1,296
transc,7,2_back_post,4,16,0,0,0,1,0,1,285
transc,7,2_back_post,4,17,0,0,0,1,0,1,462
transc,7,2_back_post,4,18,0,0,0,0,1,1,330
transc,7,2_back_post,4,19,0,1,0,0,0,-1,318
transc,7,2_back_post,4,20,0,0,0,1,0,1,312
transc,7,2_back_post,4,21,0,0,0,1,0,1,685
transc,7,2_back_post,4,22,0,0,0,1,0,1,680
transc,7,2_back_post,4,23,0,0,0,1,0,1,455
transc,7,2_back_post,4,24,0,0,0,0,1,1,368
transc,7,2_back_post,4,25,0,0,0,1,0,1,337
transc,7,2_back_post,4,26,0,0,0,1,0,1,455
transc,7,2_back_post,4,27,0,0,0,1,0,1,507
transc,7,2_back_post,4,28,1,0,0,0,0,-1,504
transc,7,2_back_post,4,29,0,0,0,1,0,1,390
transc,7,2_back_post,4,30,0,0,0,1,0,1,350
transc,7,2_back_post,4,31,0,0,0,0,1,1,617
transc,7,2_back_post,4,32,0,0,0,1,0,1,406
transc,7,2_back_post,4,33,0,0,0,1,0,1,361
transc,7,2_back_post,4,34,0,0,0,1,0,1,422
transc,7,2_back_post,4,35,0,0,0,1,0,1,531
transc,7,2_back_post,4,36,0,0,0,1,0,1,501
transc,7,2_back_post,4,37,0,0,0,0,1,1,460
transc,7,2_back_post,4,38,0,0,0,1,0,1,305
transc,7,2_back_post,4,39,0,0,0,1,0,1,328
transc,7,2_back_post,4,40,0,0,0,0,1,1,654
transc,7,2_back_post,4,41,0,0,0,1,0,1,348
transc,9,2_back_pre,1,0,0,0,0,1,0,1,669
transc,9,2_back_pre,1,1,0,0,0,1,0,1,465
transc,9,2_back_pre,1,2,0,0,0,1,0,1,469
transc,9,2_back_pre,1,3,0,0,0,1,0,1,560
transc,9,2_back_pre,1,4,0,0,0,0,1,1,425
transc,9,2_back_pre,1,5,0,0,0,1,0,1,584
transc,9,2_back_pre,1,6,0,0,0,1,0,1,556
transc,9,2_back_pre,1,7,0,0,0,0,1,1,382
transc,9,2_back_pre,1,8,0,0,0,0,1,1,544
transc,9,2_back_pre,1,9,0,0,0,1,0,1,618
transc,9,2_back_pre,1,10,0,0,0,1,0,1,496
transc,9,2_back_pre,1,11,0,0,0,1,0,1,553
transc,9,2_back_pre,1,12,0,0,0,1,0,1,770
transc,9,2_back_pre,1,13,0,0,0,1,0,1,579
transc,9,2_back_pre,1,14,0,0,0,1,0,1,474
transc,9,2_back_pre,1,15,0,0,0,0,1,1,366
transc,9,2_back_pre,1,16,0,1,0,0,0,-1,662
transc,9,2_back_pre,1,17,0,0,0,1,0,1,684
transc,9,2_back_pre,1,18,0,0,0,1,0,1,411
transc,9,2_back_pre,1,19,0,0,0,1,0,1,561
transc,9,2_back_pre,1,20,0,0,0,1,0,1,578
transc,9,2_back_pre,1,21,0,0,0,0,1,1,509
transc,9,2_back_pre,1,22,0,0,0,1,0,1,595
transc,9,2_back_pre,1,23,0,0,0,1,0,1,612
transc,9,2_back_pre,1,24,0,0,0,0,1,1,313
transc,9,2_back_pre,1,25,0,0,0,1,0,1,455
transc,9,2_back_pre,1,26,0,0,0,1,0,1,666
transc,9,2_back_pre,1,27,0,0,0,1,0,1,430
transc,9,2_back_pre,1,28,0,0,0,1,0,1,430
transc,9,2_back_pre,1,29,0,0,0,1,0,1,441
transc,9,2_back_pre,1,30,0,0,0,1,0,1,400
transc,9,2_back_pre,1,31,0,0,0,0,1,1,370
transc,9,2_back_pre,1,32,0,0,0,1,0,1,515
transc,9,2_back_pre,1,33,0,0,0,1,0,1,476
transc,9,2_back_pre,1,34,0,1,0,0,0,-1,454
transc,9,2_back_pre,1,35,0,0,0,1,0,1,464
transc,9,2_back_pre,1,36,0,0,0,1,0,1,830
transc,9,2_back_pre,1,37,0,0,0,1,0,1,511
transc,9,2_back_pre,1,38,0,0,0,1,0,1,439
transc,9,2_back_pre,1,39,0,0,0,0,1,1,385
transc,9,2_back_pre,1,40,0,0,0,1,0,1,398
transc,9,2_back_pre,1,41,0,0,0,1,0,1,612
transc,9,2_back_pre,2,0,0,0,0,1,0,1,621
transc,9,2_back_pre,2,1,0,0,0,1,0,1,477
transc,9,2_back_pre,2,2,0,0,0,1,0,1,578
transc,9,2_back_pre,2,3,0,0,0,1,0,1,449
transc,9,2_back_pre,2,4,0,0,0,0,1,1,436
transc,9,2_back_pre,2,5,0,0,0,1,0,1,422
transc,9,2_back_pre,2,6,0,0,0,1,0,1,499
transc,9,2_back_pre,2,7,0,0,0,1,0,1,542
transc,9,2_back_pre,2,8,0,0,0,1,0,1,534
transc,9,2_back_pre,2,9,0,1,0,0,0,-1,441
transc,9,2_back_pre,2,10,0,0,0,1,0,1,461
transc,9,2_back_pre,2,11,0,0,0,1,0,1,524
transc,9,2_back_pre,2,12,0,0,0,0,1,1,658
transc,9,2_back_pre,2,13,0,0,0,1,0,1,398
transc,9,2_back_pre,2,14,0,0,0,1,0,1,643
transc,9,2_back_pre,2,15,0,0,0,1,0,1,966
transc,9,2_back_pre,2,16,1,0,0,0,0,-1,824
transc,9,2_back_pre,2,17,0,0,0,1,0,1,450
transc,9,2_back_pre,2,18,0,0,0,1,0,1,561
transc,9,2_back_pre,2,19,0,0,0,0,1,1,398
transc,9,2_back_pre,2,20,0,0,0,1,0,1,539
transc,9,2_back_pre,2,21,0,0,0,1,0,1,526
transc,9,2_back_pre,2,22,0,0,0,0,1,1,873
transc,9,2_back_pre,2,23,0,0,0,1,0,1,320
transc,9,2_back_pre,2,24,0,0,0,1,0,1,800
transc,9,2_back_pre,2,25,0,0,0,1,0,1,672
transc,9,2_back_pre,2,26,0,0,0,1,0,1,558
transc,9,2_back_pre,2,27,0,1,0,0,0,-1,554
transc,9,2_back_pre,2,28,0,0,0,1,0,1,551
transc,9,2_back_pre,2,29,0,0,0,1,0,1,639
transc,9,2_back_pre,2,30,0,1,0,0,0,-1,755
transc,9,2_back_pre,2,31,0,0,0,1,0,1,503
transc,9,2_back_pre,2,32,0,0,0,1,0,1,623
transc,9,2_back_pre,2,33,0,0,0,0,1,1,446
transc,9,2_back_pre,2,34,0,0,0,1,0,1,558
transc,9,2_back_pre,2,35,0,0,0,1,0,1,538
transc,9,2_back_pre,2,36,0,0,0,0,1,1,1225
transc,9,2_back_pre,2,37,0,0,0,0,1,1,897
transc,9,2_back_pre,2,38,0,0,0,1,0,1,610
transc,9,2_back_pre,2,39,0,0,0,1,0,1,687
transc,9,2_back_pre,2,40,0,0,0,1,0,1,973
transc,9,2_back_pre,2,41,0,0,0,1,0,1,586
transc,9,2_back_post,3,0,0,0,0,1,0,1,807
transc,9,2_back_post,3,1,0,0,0,1,0,1,848
transc,9,2_back_post,3,2,0,0,0,1,0,1,557
transc,9,2_back_post,3,3,0,0,0,0,1,1,755
transc,9,2_back_post,3,4,0,0,0,1,0,1,698
transc,9,2_back_post,3,5,0,0,0,1,0,1,857
transc,9,2_back_post,3,6,0,0,0,1,0,1,721
transc,9,2_back_post,3,7,0,0,0,1,0,1,528
transc,9,2_back_post,3,8,0,0,0,1,0,1,701
transc,9,2_back_post,3,9,0,0,0,1,0,1,553
transc,9,2_back_post,3,10,0,0,0,0,1,1,556
transc,9,2_back_post,3,11,0,0,0,1,0,1,354
transc,9,2_back_post,3,12,0,0,0,1,0,1,433
transc,9,2_back_post,3,13,0,1,0,0,0,-1,511
transc,9,2_back_post,3,14,0,0,0,1,0,1,810
transc,9,2_back_post,3,15,0,0,0,1,0,1,556
transc,9,2_back_post,3,16,0,0,0,0,1,1,418
transc,9,2_back_post,3,17,0,0,0,1,0,1,466
transc,9,2_back_post,3,18,0,0,0,1,0,1,942
transc,9,2_back_post,3,19,0,0,0,1,0,1,656
transc,9,2_back_post,3,20,0,0,0,1,0,1,653
transc,9,2_back_post,3,21,0,1,0,0,0,-1,713
transc,9,2_back_post,3,22,0,0,0,1,0,1,717
transc,9,2_back_post,3,23,0,0,0,1,0,1,456
transc,9,2_back_post,3,24,0,0,0,1,0,1,509
transc,9,2_back_post,3,25,0,0,0,0,1,1,732
transc,9,2_back_post,3,26,0,0,0,1,0,1,583
transc,9,2_back_post,3,27,0,0,0,1,0,1,689
transc,9,2_back_post,3,28,0,0,0,1,0,1,857
transc,9,2_back_post,3,29,0,0,0,1,0,1,698
transc,9,2_back_post,3,30,0,0,0,0,1,1,459
transc,9,2_back_post,3,31,0,0,0,1,0,1,562
transc,9,2_back_post,3,32,0,0,0,1,0,1,818
transc,9,2_back_post,3,33,0,0,0,0,1,1,1219
transc,9,2_back_post,3,34,0,0,0,1,0,1,710
transc,9,2_back_post,3,35,0,0,0,1,0,1,689
transc,9,2_back_post,3,36,0,0,0,0,1,1,509
transc,9,2_back_post,3,37,0,0,0,0,1,1,1371
transc,9,2_back_post,3,38,0,0,0,1,0,1,697
transc,9,2_back_post,3,39,0,0,0,1,0,1,512
transc,9,2_back_post,3,40,0,0,0,1,0,1,764
transc,9,2_back_post,3,41,0,0,0,1,0,1,812
transc,9,2_back_post,4,0,0,0,0,1,0,1,593
transc,9,2_back_post,4,1,0,0,0,1,0,1,636
transc,9,2_back_post,4,2,0,0,0,1,0,1,520
transc,9,2_back_post,4,3,0,1,0,0,0,-1,813
transc,9,2_back_post,4,4,0,0,0,1,0,1,693
transc,9,2_back_post,4,5,0,0,0,1,0,1,495
transc,9,2_back_post,4,6,0,0,0,1,0,1,481
transc,9,2_back_post,4,7,0,0,0,1,0,1,637
transc,9,2_back_post,4,8,0,1,0,0,0,-1,1009
transc,9,2_back_post,4,9,0,0,0,1,0,1,565
transc,9,2_back_post,4,10,0,0,0,1,0,1,739
transc,9,2_back_post,4,11,0,1,0,0,0,-1,699
transc,9,2_back_post,4,12,0,0,0,1,0,1,512
transc,9,2_back_post,4,13,0,0,0,1,0,1,472
transc,9,2_back_post,4,14,0,1,0,0,0,-1,689
transc,9,2_back_post,4,15,0,0,0,1,0,1,420
transc,9,2_back_post,4,16,0,0,0,1,0,1,489
transc,9,2_back_post,4,17,0,0,0,1,0,1,512
transc,9,2_back_post,4,18,0,0,0,0,1,1,556
transc,9,2_back_post,4,19,0,1,0,0,0,-1,451
transc,9,2_back_post,4,20,0,0,0,1,0,1,658
transc,9,2_back_post,4,21,0,0,0,1,0,1,1209
transc,9,2_back_post,4,22,0,0,0,1,0,1,713
transc,9,2_back_post,4,23,0,0,0,1,0,1,591
transc,9,2_back_post,4,24,0,1,0,0,0,-1,644
transc,9,2_back_post,4,25,0,0,0,1,0,1,489
transc,9,2_back_post,4,26,0,0,0,1,0,1,622
transc,9,2_back_post,4,27,0,0,0,1,0,1,733
transc,9,2_back_post,4,28,0,0,0,1,0,1,738
transc,9,2_back_post,4,29,0,0,0,1,0,1,828
transc,9,2_back_post,4,30,0,0,0,1,0,1,433
transc,9,2_back_post,4,31,0,1,0,0,0,-1,366
transc,9,2_back_post,4,32,0,0,0,1,0,1,574
transc,9,2_back_post,4,33,0,0,0,1,0,1,725
transc,9,2_back_post,4,34,0,0,0,1,0,1,757
transc,9,2_back_post,4,35,0,0,0,1,0,1,573
transc,9,2_back_post,4,36,0,0,0,1,0,1,671
transc,9,2_back_post,4,37,0,1,0,0,0,-1,497
transc,9,2_back_post,4,38,0,0,0,1,0,1,468
transc,9,2_back_post,4,39,0,0,0,1,0,1,460
transc,9,2_back_post,4,40,0,0,0,0,1,1,983
transc,9,2_back_post,4,41,0,0,0,1,0,1,742
transc,11,2_back_pre,1,0,0,0,1,0,0,-1,
transc,11,2_back_pre,1,1,0,0,1,0,0,-1,
transc,11,2_back_pre,1,2,0,0,0,1,0,1,556
transc,11,2_back_pre,1,3,0,0,0,1,0,1,1124
transc,11,2_back_pre,1,4,0,0,0,0,1,1,600
transc,11,2_back_pre,1,5,0,0,0,1,0,1,584
transc,11,2_back_pre,1,6,0,0,0,1,0,1,829
transc,11,2_back_pre,1,7,0,0,0,0,1,1,915
transc,11,2_back_pre,1,8,0,0,0,0,1,1,925
transc,11,2_back_pre,1,9,0,0,0,1,0,1,510
transc,11,2_back_pre,1,10,0,0,0,1,0,1,564
transc,11,2_back_pre,1,11,0,0,0,1,0,1,851
transc,11,2_back_pre,1,12,0,0,0,1,0,1,698
transc,11,2_back_pre,1,13,0,0,0,1,0,1,658
transc,11,2_back_pre,1,14,0,0,0,1,0,1,644
transc,11,2_back_pre,1,15,0,0,0,0,1,1,620
transc,11,2_back_pre,1,16,0,0,0,0,1,1,547
transc,11,2_back_pre,1,17,0,0,0,1,0,1,389
transc,11,2_back_pre,1,18,0,0,0,1,0,1,883
transc,11,2_back_pre,1,19,0,0,0,1,0,1,640
transc,11,2_back_pre,1,20,0,0,0,1,0,1,579
transc,11,2_back_pre,1,21,0,0,0,0,1,1,475
transc,11,2_back_pre,1,22,0,0,0,1,0,1,553
transc,11,2_back_pre,1,23,0,0,0,1,0,1,558
transc,11,2_back_pre,1,24,0,0,0,0,1,1,461
transc,11,2_back_pre,1,25,0,0,0,1,0,1,600
transc,11,2_back_pre,1,26,0,0,0,1,0,1,766
transc,11,2_back_pre,1,27,0,0,0,1,0,1,738
transc,11,2_back_pre,1,28,0,0,0,1,0,1,746
transc,11,2_back_pre,1,29,0,0,0,1,0,1,689
transc,11,2_back_pre,1,30,0,0,0,1,0,1,594
transc,11,2_back_pre,1,31,0,0,0,0,1,1,768
transc,11,2_back_pre,1,32,0,0,0,1,0,1,570
transc,11,2_back_pre,1,33,0,0,0,1,0,1,510
transc,11,2_back_pre,1,34,0,0,0,0,1,1,598
transc,11,2_back_pre,1,35,0,0,0,1,0,1,633
transc,11,2_back_pre,1,36,1,0,0,0,0,-1,734
transc,11,2_back_pre,1,37,0,0,0,1,0,1,728
transc,11,2_back_pre,1,38,0,0,0,1,0,1,843
transc,11,2_back_pre,1,39,0,0,0,0,1,1,733
transc,11,2_back_pre,1,40,0,0,0,1,0,1,668
transc,11,2_back_pre,1,41,0,0,0,1,0,1,654
transc,11,2_back_pre,2,0,0,0,0,1,0,1,1360
transc,11,2_back_pre,2,1,0,0,0,1,0,1,731
transc,11,2_back_pre,2,2,0,0,0,1,0,1,589
transc,11,2_back_pre,2,3,0,0,0,1,0,1,778
transc,11,2_back_pre,2,4,0,0,0,0,1,1,546
transc,11,2_back_pre,2,5,0,0,0,1,0,1,614
transc,11,2_back_pre,2,6,0,0,0,1,0,1,742
transc,11,2_back_pre,2,7,0,0,0,1,0,1,788
transc,11,2_back_pre,2,8,0,0,0,1,0,1,622
transc,11,2_back_pre,2,9,0,0,0,0,1,1,491
transc,11,2_back_pre,2,10,0,0,0,1,0,1,568
transc,11,2_back_pre,2,11,0,0,0,1,0,1,530
transc,11,2_back_pre,2,12,0,0,0,0,1,1,796
transc,11,2_back_pre,2,13,0,0,0,1,0,1,721
transc,11,2_back_pre,2,14,0,0,0,1,0,1,769
transc,11,2_back_pre,2,15,0,0,0,1,0,1,648
transc,11,2_back_pre,2,16,0,0,0,1,0,1,564
transc,11,2_back_pre,2,17,0,0,0,1,0,1,710
transc,11,2_back_pre,2,18,0,0,0,1,0,1,572
transc,11,2_back_pre,2,19,0,0,0,0,1,1,602
transc,11,2_back_pre,2,20,0,0,0,1,0,1,531
transc,11,2_back_pre,2,21,0,0,0,1,0,1,638
transc,11,2_back_pre,2,22,0,0,0,0,1,1,465
transc,11,2_back_pre,2,23,0,0,0,1,0,1,660
transc,11,2_back_pre,2,24,0,0,0,1,0,1,833
transc,11,2_back_pre,2,25,0,0,0,1,0,1,447
transc,11,2_back_pre,2,26,0,0,0,1,0,1,541
transc,11,2_back_pre,2,27,0,0,0,0,1,1,374
transc,11,2_back_pre,2,28,0,0,0,1,0,1,466
transc,11,2_back_pre,2,29,0,0,0,1,0,1,624
transc,11,2_back_pre,2,30,0,0,0,0,1,1,384
transc,11,2_back_pre,2,31,0,0,0,1,0,1,534
transc,11,2_back_pre,2,32,0,0,0,1,0,1,630
transc,11,2_back_pre,2,33,0,0,0,0,1,1,409
transc,11,2_back_pre,2,34,0,0,0,1,0,1,582
transc,11,2_back_pre,2,35,0,0,0,1,0,1,642
transc,11,2_back_pre,2,36,0,0,0,0,1,1,593
transc,11,2_back_pre,2,37,0,1,0,0,0,-1,704
transc,11,2_back_pre,2,38,0,0,0,1,0,1,679
transc,11,2_back_pre,2,39,0,0,0,1,0,1,659
transc,11,2_back_pre,2,40,0,0,0,1,0,1,551
transc,11,2_back_pre,2,41,0,0,0,1,0,1,632
transc,11,2_back_post,3,0,0,0,1,0,0,-1,
transc,11,2_back_post,3,1,0,0,0,1,0,1,873
transc,11,2_back_post,3,2,0,0,0,1,0,1,525
transc,11,2_back_post,3,3,0,0,0,0,1,1,698
transc,11,2_back_post,3,4,0,0,0,1,0,1,633
transc,11,2_back_post,3,5,0,0,0,1,0,1,590
transc,11,2_back_post,3,6,0,0,0,1,0,1,683
transc,11,2_back_post,3,7,0,0,0,1,0,1,675
transc,11,2_back_post,3,8,0,0,0,1,0,1,720
transc,11,2_back_post,3,9,0,0,0,1,0,1,645
transc,11,2_back_post,3,10,0,0,0,0,1,1,402
transc,11,2_back_post,3,11,0,0,0,1,0,1,593
transc,11,2_back_post,3,12,0,0,0,1,0,1,677
transc,11,2_back_post,3,13,0,0,0,0,1,1,401
transc,11,2_back_post,3,14,0,0,0,1,0,1,568
transc,11,2_back_post,3,15,0,0,0,1,0,1,710
